turn,time_elapsed,event_type,clan,province,units,provinces,damage,units_lost
289,15.6,TURN_SNAPSHOT,Nori,,0,0,0,0
289,15.6,TURN_SNAPSHOT,Abe,,382788,9,0,0
290,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
290,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
290,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
290,1.2,RECRUIT,Tada,Owari,155,7,0,0
290,1.2,RECRUIT,Tada,Owari,155,7,0,0
290,1.2,RECRUIT,Tada,Owari,155,7,0,0
290,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
290,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
290,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
290,1.2,RECRUIT,Tada,Omi,155,7,0,0
290,1.2,RECRUIT,Tada,Omi,155,7,0,0
290,1.2,RECRUIT,Tada,Omi,155,7,0,0
290,1.2,BATTLE_WIN,Tada,Mikawa,16740,7,64890,318
290,1.2,TURN_SNAPSHOT,Tada,,316732,7,0,0
290,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
290,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
290,1.2,TURN_SNAPSHOT,Abe,,419988,9,0,0
291,5.6,TURN_SNAPSHOT,Tada,,316732,7,0,0
291,5.6,TURN_SNAPSHOT,Date,,0,0,0,0
291,5.6,TURN_SNAPSHOT,Nori,,0,0,0,0
291,5.6,TURN_SNAPSHOT,Abe,,475788,9,0,0
292,1.4,RECRUIT,Tada,Mikawa,155,7,0,0
292,1.4,RECRUIT,Tada,Mikawa,155,7,0,0
292,1.4,RECRUIT,Tada,Mikawa,155,7,0,0
292,1.4,RECRUIT,Tada,Owari,155,7,0,0
292,1.4,RECRUIT,Tada,Owari,155,7,0,0
292,1.4,RECRUIT,Tada,Owari,155,7,0,0
292,1.4,RECRUIT,Tada,Kyoto,155,7,0,0
292,1.4,RECRUIT,Tada,Kyoto,155,7,0,0
292,1.4,RECRUIT,Tada,Kyoto,155,7,0,0
292,1.4,BATTLE_WIN,Tada,Mikawa,16740,7,48195,318
292,1.4,TURN_SNAPSHOT,Tada,,373275,7,0,0
292,1.4,TURN_SNAPSHOT,Date,,0,0,0,0
292,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
292,1.4,TURN_SNAPSHOT,Abe,,519188,9,0,0
293,2.5,TURN_SNAPSHOT,Tada,,373275,7,0,0
293,2.5,TURN_SNAPSHOT,Date,,0,0,0,0
293,2.5,TURN_SNAPSHOT,Nori,,0,0,0,0
293,2.5,TURN_SNAPSHOT,Abe,,574988,9,0,0
294,1.5,TURN_SNAPSHOT,Tada,,373275,7,0,0
294,1.5,TURN_SNAPSHOT,Date,,0,0,0,0
294,1.5,TURN_SNAPSHOT,Nori,,0,0,0,0
294,1.5,TURN_SNAPSHOT,Abe,,630788,9,0,0
295,6.2,TURN_SNAPSHOT,Tada,,373275,7,0,0
295,6.2,TURN_SNAPSHOT,Date,,0,0,0,0
295,6.2,TURN_SNAPSHOT,Nori,,0,0,0,0
295,6.2,TURN_SNAPSHOT,Abe,,686588,9,0,0
296,6.5,BATTLE_WIN,Tada,Mikawa,25110,7,251212,478
296,7.1,TURN_SNAPSHOT,Tada,,348180,7,0,0
296,7.1,TURN_SNAPSHOT,Date,,0,0,0,0
296,7.1,TURN_SNAPSHOT,Nori,,0,0,0,0
296,7.1,TURN_SNAPSHOT,Abe,,723788,9,0,0
297,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
297,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
297,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
297,1.2,RECRUIT,Tada,Owari,155,7,0,0
297,1.2,RECRUIT,Tada,Owari,155,7,0,0
297,1.2,RECRUIT,Tada,Owari,155,7,0,0
297,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
297,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
297,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
297,1.2,TURN_SNAPSHOT,Tada,,421417,7,0,0
297,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
297,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
297,1.2,TURN_SNAPSHOT,Abe,,779588,9,0,0
298,1.4,BATTLE_WIN,Tada,Mikawa,25110,7,97650,478
298,1.4,TURN_SNAPSHOT,Tada,,396322,7,0,0
298,1.4,TURN_SNAPSHOT,Date,,0,0,0,0
298,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
298,1.4,TURN_SNAPSHOT,Abe,,816788,9,0,0
299,6.5,TURN_SNAPSHOT,Tada,,396322,7,0,0
299,6.5,TURN_SNAPSHOT,Date,,0,0,0,0
299,6.5,TURN_SNAPSHOT,Nori,,0,0,0,0
299,6.5,TURN_SNAPSHOT,Abe,,872588,9,0,0
300,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
300,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
300,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
300,1.1,RECRUIT,Tada,Owari,155,7,0,0
300,1.1,RECRUIT,Tada,Owari,155,7,0,0
300,1.1,RECRUIT,Tada,Owari,155,7,0,0
300,1.1,TURN_SNAPSHOT,Tada,,445147,7,0,0
300,1.1,TURN_SNAPSHOT,Date,,0,0,0,0
300,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
300,1.1,TURN_SNAPSHOT,Abe,,928388,9,0,0
301,5.0,TURN_SNAPSHOT,Tada,,445147,7,0,0
301,5.0,TURN_SNAPSHOT,Date,,0,0,0,0
301,5.0,TURN_SNAPSHOT,Nori,,0,0,0,0
301,5.0,TURN_SNAPSHOT,Abe,,984188,9,0,0
302,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
302,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
302,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
302,1.2,RECRUIT,Tada,Owari,155,7,0,0
302,1.2,RECRUIT,Tada,Owari,155,7,0,0
302,1.2,RECRUIT,Tada,Owari,155,7,0,0
302,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
302,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
302,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
302,1.2,RECRUIT,Tada,Omi,155,7,0,0
302,1.2,RECRUIT,Tada,Omi,155,7,0,0
302,1.2,RECRUIT,Tada,Omi,155,7,0,0
302,1.2,TURN_SNAPSHOT,Tada,,542797,7,0,0
302,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
302,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
302,1.2,TURN_SNAPSHOT,Abe,,1033788,9,0,0
303,6.9,TURN_SNAPSHOT,Tada,,542797,7,0,0
303,6.9,TURN_SNAPSHOT,Date,,0,0,0,0
303,6.9,TURN_SNAPSHOT,Nori,,0,0,0,0
303,6.9,TURN_SNAPSHOT,Abe,,1052388,9,0,0
304,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
304,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
304,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
304,1.2,RECRUIT,Tada,Owari,155,7,0,0
304,1.2,RECRUIT,Tada,Owari,155,7,0,0
304,1.2,RECRUIT,Tada,Owari,155,7,0,0
304,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
304,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
304,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
304,1.2,RECRUIT,Tada,Omi,155,7,0,0
304,1.2,RECRUIT,Tada,Omi,155,7,0,0
304,1.2,RECRUIT,Tada,Omi,155,7,0,0
304,1.2,BATTLE_WIN,Tada,Mikawa,41850,7,122062,797
304,1.2,TURN_SNAPSHOT,Tada,,598605,7,0,0
304,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
304,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
304,1.2,TURN_SNAPSHOT,Abe,,1039988,9,0,0
305,7.7,TURN_SNAPSHOT,Tada,,598605,7,0,0
305,7.7,TURN_SNAPSHOT,Date,,0,0,0,0
305,7.7,TURN_SNAPSHOT,Nori,,0,0,0,0
305,7.7,TURN_SNAPSHOT,Abe,,1052388,9,0,0
306,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
306,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
306,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
306,1.3,RECRUIT,Tada,Owari,155,7,0,0
306,1.3,RECRUIT,Tada,Owari,155,7,0,0
306,1.3,RECRUIT,Tada,Owari,155,7,0,0
306,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
306,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
306,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
306,1.3,RECRUIT,Tada,Omi,155,7,0,0
306,1.3,RECRUIT,Tada,Omi,155,7,0,0
306,1.3,RECRUIT,Tada,Omi,155,7,0,0
306,1.3,TURN_SNAPSHOT,Tada,,696255,7,0,0
306,1.3,TURN_SNAPSHOT,Date,,0,0,0,0
306,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
306,1.3,TURN_SNAPSHOT,Abe,,1077188,9,0,0
307,5.5,TURN_SNAPSHOT,Tada,,696255,7,0,0
307,5.5,TURN_SNAPSHOT,Date,,0,0,0,0
307,5.5,TURN_SNAPSHOT,Nori,,0,0,0,0
307,5.5,TURN_SNAPSHOT,Abe,,1095788,9,0,0
308,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
308,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
308,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
308,1.1,RECRUIT,Tada,Owari,155,7,0,0
308,1.1,RECRUIT,Tada,Owari,155,7,0,0
308,1.1,RECRUIT,Tada,Owari,155,7,0,0
308,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
308,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
308,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
308,1.1,RECRUIT,Tada,Omi,155,7,0,0
308,1.1,RECRUIT,Tada,Omi,155,7,0,0
308,1.1,RECRUIT,Tada,Omi,155,7,0,0
308,1.1,TURN_SNAPSHOT,Tada,,793905,7,0,0
308,1.1,TURN_SNAPSHOT,Date,,0,0,0,0
308,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
308,1.1,TURN_SNAPSHOT,Abe,,1114388,9,0,0
309,6.1,TURN_SNAPSHOT,Tada,,793905,7,0,0
309,6.1,TURN_SNAPSHOT,Date,,0,0,0,0
309,6.1,TURN_SNAPSHOT,Nori,,0,0,0,0
309,6.1,TURN_SNAPSHOT,Abe,,1120588,9,0,0
310,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
310,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
310,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
310,1.2,RECRUIT,Tada,Owari,155,7,0,0
310,1.2,RECRUIT,Tada,Owari,155,7,0,0
310,1.2,RECRUIT,Tada,Owari,155,7,0,0
310,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
310,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
310,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
310,1.2,RECRUIT,Tada,Omi,155,7,0,0
310,1.2,RECRUIT,Tada,Omi,155,7,0,0
310,1.2,RECRUIT,Tada,Omi,155,7,0,0
310,1.2,TURN_SNAPSHOT,Tada,,891555,7,0,0
310,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
310,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
310,1.2,TURN_SNAPSHOT,Abe,,1126788,9,0,0
311,6.7,TURN_SNAPSHOT,Tada,,891555,7,0,0
311,6.7,TURN_SNAPSHOT,Date,,0,0,0,0
311,6.7,TURN_SNAPSHOT,Nori,,0,0,0,0
311,6.7,TURN_SNAPSHOT,Abe,,1139188,9,0,0
312,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
312,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
312,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
312,1.1,RECRUIT,Tada,Owari,155,7,0,0
312,1.2,RECRUIT,Tada,Owari,155,7,0,0
312,1.2,RECRUIT,Tada,Owari,155,7,0,0
312,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
312,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
312,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
312,1.2,RECRUIT,Tada,Omi,155,7,0,0
312,1.2,RECRUIT,Tada,Omi,155,7,0,0
312,1.2,RECRUIT,Tada,Omi,155,7,0,0
312,1.2,TURN_SNAPSHOT,Tada,,989205,7,0,0
312,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
312,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
312,1.2,TURN_SNAPSHOT,Abe,,1151588,9,0,0
313,10.6,TURN_SNAPSHOT,Tada,,989205,7,0,0
313,10.6,TURN_SNAPSHOT,Date,,0,0,0,0
313,10.6,TURN_SNAPSHOT,Nori,,0,0,0,0
313,10.6,TURN_SNAPSHOT,Abe,,1151588,9,0,0
314,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
314,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
314,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
314,1.2,RECRUIT,Tada,Owari,155,7,0,0
314,1.2,RECRUIT,Tada,Owari,155,7,0,0
314,1.2,RECRUIT,Tada,Owari,155,7,0,0
314,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
314,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
314,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
314,1.2,RECRUIT,Tada,Omi,155,7,0,0
314,1.2,RECRUIT,Tada,Omi,155,7,0,0
314,1.2,RECRUIT,Tada,Omi,155,7,0,0
314,1.2,TURN_SNAPSHOT,Tada,,1086855,7,0,0
314,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
314,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
314,1.2,TURN_SNAPSHOT,Abe,,1151588,9,0,0
315,1.5,TURN_SNAPSHOT,Tada,,1086855,7,0,0
315,1.5,TURN_SNAPSHOT,Date,,0,0,0,0
315,1.5,TURN_SNAPSHOT,Nori,,0,0,0,0
315,1.5,TURN_SNAPSHOT,Abe,,1151588,9,0,0
316,7.0,TURN_SNAPSHOT,Tada,,1086855,7,0,0
316,7.0,TURN_SNAPSHOT,Date,,0,0,0,0
316,7.0,TURN_SNAPSHOT,Nori,,0,0,0,0
316,7.0,TURN_SNAPSHOT,Abe,,1151588,9,0,0
317,2.0,RECRUIT,Tada,Mikawa,155,7,0,0
317,2.0,RECRUIT,Tada,Mikawa,155,7,0,0
317,2.0,RECRUIT,Tada,Mikawa,155,7,0,0
317,2.0,RECRUIT,Tada,Owari,155,7,0,0
317,2.0,RECRUIT,Tada,Owari,155,7,0,0
317,2.0,RECRUIT,Tada,Owari,155,7,0,0
317,2.0,RECRUIT,Tada,Kyoto,155,7,0,0
317,2.0,RECRUIT,Tada,Kyoto,155,7,0,0
317,2.0,RECRUIT,Tada,Kyoto,155,7,0,0
317,2.0,TURN_SNAPSHOT,Tada,,1160092,7,0,0
317,2.0,TURN_SNAPSHOT,Date,,0,0,0,0
317,2.0,TURN_SNAPSHOT,Nori,,0,0,0,0
317,2.0,TURN_SNAPSHOT,Abe,,1151588,9,0,0
318,5.6,TURN_SNAPSHOT,Tada,,1160092,7,0,0
318,5.6,TURN_SNAPSHOT,Date,,0,0,0,0
318,5.6,TURN_SNAPSHOT,Nori,,0,0,0,0
318,5.6,TURN_SNAPSHOT,Abe,,1151588,9,0,0
319,1.6,RECRUIT,Tada,Mikawa,155,7,0,0
319,1.6,RECRUIT,Tada,Mikawa,155,7,0,0
319,1.6,RECRUIT,Tada,Mikawa,155,7,0,0
319,1.6,RECRUIT,Tada,Owari,155,7,0,0
319,1.6,RECRUIT,Tada,Owari,155,7,0,0
319,1.6,RECRUIT,Tada,Owari,155,7,0,0
319,1.6,RECRUIT,Tada,Kyoto,155,7,0,0
319,1.6,RECRUIT,Tada,Kyoto,155,7,0,0
319,1.6,RECRUIT,Tada,Kyoto,155,7,0,0
319,1.6,TURN_SNAPSHOT,Tada,,1233330,7,0,0
319,1.6,TURN_SNAPSHOT,Date,,0,0,0,0
319,1.6,TURN_SNAPSHOT,Nori,,0,0,0,0
319,1.6,TURN_SNAPSHOT,Abe,,1151588,9,0,0
320,5.1,TURN_SNAPSHOT,Tada,,1233330,7,0,0
320,5.1,TURN_SNAPSHOT,Date,,0,0,0,0
320,5.1,TURN_SNAPSHOT,Nori,,0,0,0,0
320,5.1,TURN_SNAPSHOT,Abe,,1151588,9,0,0
321,1.1,TURN_SNAPSHOT,Tada,,1233330,7,0,0
321,1.1,TURN_SNAPSHOT,Date,,0,0,0,0
321,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
321,1.1,TURN_SNAPSHOT,Abe,,1151588,9,0,0
322,8.6,TURN_SNAPSHOT,Tada,,1233330,7,0,0
322,8.6,TURN_SNAPSHOT,Date,,0,0,0,0
322,8.6,TURN_SNAPSHOT,Nori,,0,0,0,0
322,8.6,TURN_SNAPSHOT,Abe,,1151588,9,0,0
323,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
323,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
323,1.2,RECRUIT,Tada,Mikawa,155,7,0,0
323,1.2,RECRUIT,Tada,Owari,155,7,0,0
323,1.2,RECRUIT,Tada,Owari,155,7,0,0
323,1.2,RECRUIT,Tada,Owari,155,7,0,0
323,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
323,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
323,1.2,RECRUIT,Tada,Kyoto,155,7,0,0
323,1.2,RECRUIT,Tada,Omi,155,7,0,0
323,1.2,RECRUIT,Tada,Omi,155,7,0,0
323,1.2,RECRUIT,Tada,Omi,155,7,0,0
323,1.2,TURN_SNAPSHOT,Tada,,1330980,7,0,0
323,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
323,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
323,1.2,TURN_SNAPSHOT,Abe,,1151588,9,0,0
324,5.9,TURN_SNAPSHOT,Tada,,1330980,7,0,0
324,5.9,TURN_SNAPSHOT,Date,,0,0,0,0
324,5.9,TURN_SNAPSHOT,Nori,,0,0,0,0
324,5.9,TURN_SNAPSHOT,Abe,,1151588,9,0,0
325,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
325,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
325,1.1,RECRUIT,Tada,Mikawa,155,7,0,0
325,1.1,RECRUIT,Tada,Owari,155,7,0,0
325,1.1,RECRUIT,Tada,Owari,155,7,0,0
325,1.1,RECRUIT,Tada,Owari,155,7,0,0
325,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
325,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
325,1.1,RECRUIT,Tada,Kyoto,155,7,0,0
325,1.1,RECRUIT,Tada,Omi,155,7,0,0
325,1.1,RECRUIT,Tada,Omi,155,7,0,0
325,1.1,RECRUIT,Tada,Omi,155,7,0,0
325,1.1,TURN_SNAPSHOT,Tada,,1428630,7,0,0
325,1.1,TURN_SNAPSHOT,Date,,0,0,0,0
325,1.1,TURN_SNAPSHOT,Nori,,0,0,0,0
325,1.1,TURN_SNAPSHOT,Abe,,1151588,9,0,0
326,8.5,TURN_SNAPSHOT,Tada,,1428630,7,0,0
326,8.5,TURN_SNAPSHOT,Date,,0,0,0,0
326,8.5,TURN_SNAPSHOT,Nori,,0,0,0,0
326,8.5,TURN_SNAPSHOT,Abe,,1151588,9,0,0
327,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
327,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
327,1.3,RECRUIT,Tada,Mikawa,155,7,0,0
327,1.3,RECRUIT,Tada,Owari,155,7,0,0
327,1.3,RECRUIT,Tada,Owari,155,7,0,0
327,1.3,RECRUIT,Tada,Owari,155,7,0,0
327,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
327,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
327,1.3,RECRUIT,Tada,Kyoto,155,7,0,0
327,1.3,RECRUIT,Tada,Omi,155,7,0,0
327,1.3,RECRUIT,Tada,Omi,155,7,0,0
327,1.3,RECRUIT,Tada,Omi,155,7,0,0
327,1.3,TURN_SNAPSHOT,Tada,,1526280,7,0,0
327,1.3,TURN_SNAPSHOT,Date,,0,0,0,0
327,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
327,1.3,TURN_SNAPSHOT,Abe,,1151588,9,0,0
328,9.1,TURN_SNAPSHOT,Tada,,1526280,7,0,0
328,9.1,TURN_SNAPSHOT,Date,,0,0,0,0
328,9.1,TURN_SNAPSHOT,Nori,,0,0,0,0
328,9.1,TURN_SNAPSHOT,Abe,,1151588,9,0,0
329,1.4,SIEGE_WIN,Tada,Totomi,20460,8,720667,389
329,1.4,BATTLE_WIN,Tada,Totomi,259930,8,700245,4951
329,1.4,BATTLE_WIN,Tada,Totomi,184140,8,440317,3507
329,1.4,BATTLE_WIN,Tada,Totomi,138063,8,256200,2629
329,1.4,TURN_SNAPSHOT,Tada,,923790,8,0,0
329,1.4,TURN_SNAPSHOT,Date,,0,0,0,0
329,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
329,1.4,TURN_SNAPSHOT,Abe,,701778,8,0,0
330,6.9,TURN_SNAPSHOT,Tada,,923790,8,0,0
330,6.9,TURN_SNAPSHOT,Date,,0,0,0,0
330,6.9,TURN_SNAPSHOT,Nori,,0,0,0,0
330,6.9,TURN_SNAPSHOT,Abe,,701778,8,0,0
331,4.0,RECRUIT,Tada,Totomi,155,8,0,0
331,4.0,RECRUIT,Tada,Totomi,155,8,0,0
331,4.0,RECRUIT,Tada,Totomi,155,8,0,0
331,4.0,TURN_SNAPSHOT,Tada,,948202,8,0,0
331,4.0,TURN_SNAPSHOT,Date,,0,0,0,0
331,4.0,TURN_SNAPSHOT,Nori,,0,0,0,0
331,4.0,TURN_SNAPSHOT,Abe,,701778,8,0,0
332,1.7,TURN_SNAPSHOT,Tada,,948202,8,0,0
332,1.7,TURN_SNAPSHOT,Date,,0,0,0,0
332,1.7,TURN_SNAPSHOT,Nori,,0,0,0,0
332,1.7,TURN_SNAPSHOT,Abe,,701778,8,0,0
333,8.6,TURN_SNAPSHOT,Tada,,948202,8,0,0
333,8.6,TURN_SNAPSHOT,Date,,0,0,0,0
333,8.6,TURN_SNAPSHOT,Nori,,0,0,0,0
333,8.6,TURN_SNAPSHOT,Abe,,701778,8,0,0
334,1.5,RECRUIT,Tada,Totomi,155,8,0,0
334,1.5,RECRUIT,Tada,Totomi,155,8,0,0
334,1.5,RECRUIT,Tada,Totomi,155,8,0,0
334,1.5,RECRUIT,Tada,Mikawa,155,8,0,0
334,1.5,RECRUIT,Tada,Mikawa,155,8,0,0
334,1.5,RECRUIT,Tada,Mikawa,155,8,0,0
334,1.5,RECRUIT,Tada,Owari,155,8,0,0
334,1.5,RECRUIT,Tada,Owari,155,8,0,0
334,1.5,RECRUIT,Tada,Owari,155,8,0,0
334,1.5,TURN_SNAPSHOT,Tada,,1021440,8,0,0
334,1.5,TURN_SNAPSHOT,Date,,0,0,0,0
334,1.5,TURN_SNAPSHOT,Nori,,0,0,0,0
334,1.5,TURN_SNAPSHOT,Abe,,701778,8,0,0
335,3.4,TURN_SNAPSHOT,Tada,,1021440,8,0,0
335,3.4,TURN_SNAPSHOT,Date,,0,0,0,0
335,3.4,TURN_SNAPSHOT,Nori,,0,0,0,0
335,3.4,TURN_SNAPSHOT,Abe,,701778,8,0,0
336,5.8,TURN_SNAPSHOT,Tada,,1021440,8,0,0
336,5.8,TURN_SNAPSHOT,Date,,0,0,0,0
336,5.8,TURN_SNAPSHOT,Nori,,0,0,0,0
336,5.8,TURN_SNAPSHOT,Abe,,701778,8,0,0
337,5.6,TURN_SNAPSHOT,Tada,,1021440,8,0,0
337,5.6,TURN_SNAPSHOT,Date,,0,0,0,0
337,5.6,TURN_SNAPSHOT,Nori,,0,0,0,0
337,5.6,TURN_SNAPSHOT,Abe,,701778,8,0,0
338,1.3,RECRUIT,Tada,Totomi,155,8,0,0
338,1.3,RECRUIT,Tada,Totomi,155,8,0,0
338,1.3,RECRUIT,Tada,Totomi,155,8,0,0
338,1.4,RECRUIT,Tada,Mikawa,155,8,0,0
338,1.4,RECRUIT,Tada,Mikawa,155,8,0,0
338,1.4,RECRUIT,Tada,Mikawa,155,8,0,0
338,1.4,RECRUIT,Tada,Owari,155,8,0,0
338,1.4,RECRUIT,Tada,Owari,155,8,0,0
338,1.4,RECRUIT,Tada,Owari,155,8,0,0
338,1.4,TURN_SNAPSHOT,Tada,,1094677,8,0,0
338,1.4,TURN_SNAPSHOT,Date,,0,0,0,0
338,1.4,TURN_SNAPSHOT,Nori,,0,0,0,0
338,1.4,TURN_SNAPSHOT,Abe,,701778,8,0,0
339,4.2,TURN_SNAPSHOT,Tada,,1094677,8,0,0
339,4.2,TURN_SNAPSHOT,Date,,0,0,0,0
339,4.2,TURN_SNAPSHOT,Nori,,0,0,0,0
339,4.2,TURN_SNAPSHOT,Abe,,701778,8,0,0
340,1.3,RECRUIT,Tada,Totomi,155,8,0,0
340,1.3,RECRUIT,Tada,Totomi,155,8,0,0
340,1.3,RECRUIT,Tada,Totomi,155,8,0,0
340,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
340,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
340,1.3,RECRUIT,Tada,Mikawa,155,8,0,0
340,1.3,TURN_SNAPSHOT,Tada,,1143502,8,0,0
340,1.3,TURN_SNAPSHOT,Date,,0,0,0,0
340,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
340,1.3,TURN_SNAPSHOT,Abe,,701778,8,0,0
341,4.1,TURN_SNAPSHOT,Tada,,1143502,8,0,0
341,4.1,TURN_SNAPSHOT,Date,,0,0,0,0
341,4.1,TURN_SNAPSHOT,Nori,,0,0,0,0
341,4.1,TURN_SNAPSHOT,Abe,,701778,8,0,0
342,1.3,TURN_SNAPSHOT,Tada,,1143502,8,0,0
342,1.3,TURN_SNAPSHOT,Date,,0,0,0,0
342,1.3,TURN_SNAPSHOT,Nori,,0,0,0,0
342,1.3,TURN_SNAPSHOT,Abe,,701778,8,0,0
343,2.7,TURN_SNAPSHOT,Tada,,1143502,8,0,0
343,2.7,TURN_SNAPSHOT,Date,,0,0,0,0
343,2.7,TURN_SNAPSHOT,Nori,,0,0,0,0
343,2.7,TURN_SNAPSHOT,Abe,,701778,8,0,0
344,1.1,RECRUIT,Tada,Totomi,155,8,0,0
344,1.1,RECRUIT,Tada,Totomi,155,8,0,0
344,1.1,RECRUIT,Tada,Totomi,155,8,0,0
344,1.2,TURN_SNAPSHOT,Tada,,1167915,8,0,0
344,1.2,TURN_SNAPSHOT,Date,,0,0,0,0
344,1.2,TURN_SNAPSHOT,Nori,,0,0,0,0
344,1.2,TURN_SNAPSHOT,Abe,,701778,8,0,0
345,5.3,AMBUSH_WIN,Tada,Totomi,0,8,0,0
345,5.3,TURN_SNAPSHOT,Tada,,1167915,8,0,0
345,5.3,TURN_SNAPSHOT,Date,,0,0,0,0
345,5.3,TURN_SNAPSHOT,Nori,,0,0,0,0
345,5.3,TURN_SNAPSHOT,Abe,,701778,8,0,0
346,5.1,TURN_SNAPSHOT,Tada,,1167915,8,0,0
346,5.1,TURN_SNAPSHOT,Date,,0,0,0,0
346,5.1,TURN_SNAPSHOT,Nori,,0,0,0,0
346,5.1,TURN_SNAPSHOT,Abe,,701778,8,0,0
